Red#0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#0, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11682190488028076, 0.11550994012820728, 0.1118022136549562, 0.10604097713498141, 0.09856848224273689, 0.08972698065267658, 0.07985872403925443, 0.06930596407692437, 0.05841095244014038, 0.04751594080335638, 0.03696318084102633, 0.027094924227604178, 0.018253422637543867, 0.010780927745299347, 0.005019691225324563, 0.0013119647520734655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#0, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17680100221976652, 0.17615836195884305, 0.1729992868302372, 0.1663820551837546, 0.15682463870558594, 0.144845009081922, 0.13096113799895343, 0.11569099714287102, 0.09955255819986546, 0.08306379285612747, 0.06674267279784778, 0.0511071697112171, 0.03667525528242617, 0.0239649011976657, 0.013494079143126416, 0.005780760804999042, 0.0013429178694742967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#1, 0.7696619502958427, 0.6494022705621173, 0.38483097514792136, 0.12025967973372542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#1, 1.1908136055672558, 1.004748979697372, 0.5954068027836279, 0.1860646258698837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#2, 0.23210292249021425, 0.22390887653289873, 0.202228853992316, 0.1714160278655117, 0.1358235711495314, 0.09980465684142081, 0.0677124579382256, 0.043900147436991374, 0.0327208983347638, 0.03094399170088756, 0.03094399170088756, 0.030798106976652286, 0.030385824060335215, 0.02974519983651945, 0.028914291189788114, 0.02793115500472432, 0.02683384816591118, 0.025660427557931815, 0.024448950065369332, 0.023237472572806853, 0.022064051964827483, 0.020966745126014347, 0.019983608940950554, 0.01912402971340815, 0.018402379935126327, 0.01786419577263891, 0.01755501339247973, 0.01736179860875297, 0.01714614597917407, 0.016915534785693742, 0.016677444310262704, 0.016439353834831662, 0.016208742641351335, 0.015993090011772435, 0.015799875228045674, 0.015636577572121765, 0.015510676325951427, 0.015429650771485365, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015400980190674297, 0.015355678050105969, 0.015099992175360894, 0.014540283836262734, 0.013721673091963853, 0.01268928000161662, 0.011488224624373398, 0.010163627019386556, 0.008760607245808457, 0.007324285362791469, 0.005899781429487958, 0.004532215505050291, 0.0032667076486308315, 0.002148377919381948, 0.0012223463764560055, 5.337330790053704E-4, 1.2765808618240884E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#2, 0.18273710793082415, 0.17553553127665986, 0.15652345601845538, 0.12958986421264335, 0.09862373791565643, 0.06751405918392722, 0.040149810073888355, 0.02041997264197247, 0.012213528944612195, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.011615393799852686, 0.01154377302272136, 0.011282540938697704, 0.01080178621750379, 0.010135538333162619, 0.009317826759697199, 0.008382680971130537, 0.00736413044148564, 0.006296204644785509, 0.005212933055053154, 0.00414834514631158, 0.0031364703925837933, 0.002211338267892798, 0.0014069782462616017, 7.574198017132098E-4, 2.966924082706283E-4, 5.882553995686301E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#2, 0.19089129137818064, 0.15531369895161953, 0.11131878120675917, 0.09214598464841092, 0.07016741298396292, 0.04818884131951494, 0.029016044761166683, 0.015454798415017922, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.01031087738716839, 0.010302455631883404, 0.01027627033251669, 0.010232548510208198, 0.01017410923675526, 0.009998782039563319, 0.0096226554972364, 0.009075937258369733, 0.008388834971558524, 0.007591556285398005, 0.00671430884848339, 0.0057873003094099, 0.004840738316772756, 0.003904830519167175, 0.0030097845651883798, 0.0021858081034315893, 0.0014631087824920229, 8.62740169133394E-4, 4.016991263689877E-4, 1.0498954439189451E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#3, 2.3953104258089053, 1.6167632820028635, 0.795675296009254, 0.6975182409246351, 0.5814054948053495, 0.4596296332278477, 0.34448323176858026, 0.24825886600399766, 0.18324911151055034, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15965279710131625, 0.15942846036969416, 0.15866729774870522, 0.1573227804427823, 0.1554866052105789, 0.1532504688107485, 0.1507060680019446, 0.14794509954282076, 0.14505926019203041, 0.14214024670822714, 0.13927975585006439, 0.1365694843761957, 0.13410112904527455, 0.13196638661595447, 0.13025695384688898, 0.12906452749673153, 0.1284808043241357, 0.12835363681425266, 0.12810779897231567, 0.1274130398537981, 0.12633349106964, 0.12493328423078151, 0.12327655094816267, 0.12142742283272359, 0.11908209877046927, 0.11600076594739345, 0.11234353842441924, 0.10827053026246981, 0.10394185552246829, 0.09951762826533783, 0.0951579625520016, 0.09102297244338273, 0.08727277200040434, 0.08406747528398961, 0.08129998130947799, 0.07882043468491556, 0.07672481786028539, 0.0751091132855705, 0.074069303410754, 0.0734326042365717, 0.072662944285398, 0.07145415819742737, 0.06987899441888223, 0.06801020139598504, 0.06592052757495824, 0.06368272140202426, 0.06136953132340554, 0.05891921107570738, 0.05610068668933315, 0.052862590286093296, 0.04936303017310598, 0.04576011465748938, 0.04199033294999536, 0.038028716712917764, 0.03409118793068771, 0.03010153114290236, 0.025925807816892563, 0.02169708889626153, 0.017558547919217925, 0.013653358423970426, 0.010124693948727694, 0.007115728031698406, 0.004769634211091228, 0.0030833961233570437, 0.001821130835357754, 8.47933933923187E-4, 2.216190963662875E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
